,event_id,store_id,campaign_id,product_code,base_price(before_promo),quantity_sold(before_promo),promo_type,base_price(after_promo),quantity_sold(after_promo),category,product_name
1326,10a8b7,STMYS-2,CAMP_SAN_01,P12,62,61.0,50% OFF,31,87,Personal Care,Atliq_Lime_Cool_Bathing_Bar (125GM)
1327,3153d6,STCBE-4,CAMP_SAN_01,P02,860,396.0,33% OFF,576,558,Grocery & Staples,Atliq_Sonamasuri_Rice (10KG)
1328,987463,STBLR-0,CAMP_SAN_01,P07,300,45.0,BOGOF,150,185,Home Care,Atliq_Curtains
1329,d730ac,STCHE-0,CAMP_SAN_01,P06,415,31.0,25% OFF,311,26,Home Care,Atliq_Fusion_Container_Set_of_3
1330,d3d442,STBLR-5,CAMP_SAN_01,P15,3000,166.0,500 Cashback,2500,396,Combo1,Atliq_Home_Essential_8_Product_Combo
1331,09d857,STHYD-5,CAMP_DIW_01,P02,860,386.0,33% OFF,576,594,Grocery & Staples,Atliq_Sonamasuri_Rice (10KG)
1332,f22294,STMYS-1,CAMP_SAN_01,P01,172,345.0,33% OFF,115,520,Grocery & Staples,Atliq_Masoor_Dal (1KG)
1333,ef6d6d,STBLR-2,CAMP_SAN_01,P14,1020,88.0,BOGOF,510,346,Home Appliances,Atliq_waterproof_Immersion_Rod
1334,dcaa89,STHYD-6,CAMP_SAN_01,P13,350,100.0,BOGOF,175,403,Home Appliances,Atliq_High_Glo_15W_LED_Bulb
1335,d4b484,STHYD-2,CAMP_DIW_01,P10,65,140.0,50% OFF,32,186,Personal Care,Atliq_Cream_Beauty_Bathing_Soap (125GM)
1336,1fcb3a,STVSK-4,CAMP_DIW_01,P05,55,89.0,25% OFF,41,72,Home Care,Atliq_Scrub_Sponge_For_Dishwash
1337,f8e037,STHYD-2,CAMP_DIW_01,P08,1190,52.0,BOGOF,595,175,Home Care,Atliq_Double_Bedsheet_set
1338,902a62,STHYD-2,CAMP_DIW_01,P06,415,96.0,25% OFF,311,77,Home Care,Atliq_Fusion_Container_Set_of_3
1339,a7aa70,STMDU-2,CAMP_SAN_01,P11,190,25.0,50% OFF,95,28,Personal Care,Atliq_Doodh_Kesar_Body_Lotion (200ML)
1340,a40872,STBLR-7,CAMP_DIW_01,P14,1020,47.0,BOGOF,510,189,Home Appliances,Atliq_waterproof_Immersion_Rod
1341,292d0a,STMDU-0,CAMP_SAN_01,P01,172,219.0,33% OFF,115,304,Grocery & Staples,Atliq_Masoor_Dal (1KG)
1342,ebc2d2,STVSK-4,CAMP_DIW_01,P06,415,70.0,25% OFF,311,53,Home Care,Atliq_Fusion_Container_Set_of_3
1343,c23e33,STHYD-6,CAMP_SAN_01,P11,190,49.0,50% OFF,95,69,Personal Care,Atliq_Doodh_Kesar_Body_Lotion (200ML)
1344,4858ab,STBLR-7,CAMP_SAN_01,P14,1020,124.0,BOGOF,510,514,Home Appliances,Atliq_waterproof_Immersion_Rod
1345,349c73,STCHE-2,CAMP_DIW_01,P14,1020,57.0,BOGOF,510,189,Home Appliances,Atliq_waterproof_Immersion_Rod
1346,9d9a6c,STCBE-1,CAMP_SAN_01,P15,3000,82.0,500 Cashback,2500,190,Combo1,Atliq_Home_Essential_8_Product_Combo
1347,cf6323,STTRV-0,CAMP_DIW_01,P15,3000,190.0,500 Cashback,2500,547,Combo1,Atliq_Home_Essential_8_Product_Combo
1348,6e79d3,STBLR-2,CAMP_SAN_01,P04,370,373.0,BOGOF,185,1439,Grocery & Staples,Atliq_Farm_Chakki_Atta (1KG)
1349,27c86c,STBLR-2,CAMP_DIW_01,P06,415,92.0,25% OFF,311,81,Home Care,Atliq_Fusion_Container_Set_of_3
1350,918a17,STVSK-1,CAMP_DIW_01,P14,1020,26.0,BOGOF,510,91,Home Appliances,Atliq_waterproof_Immersion_Rod
1351,3df185,STCBE-2,CAMP_DIW_01,P11,190,40.0,50% OFF,95,62,Personal Care,Atliq_Doodh_Kesar_Body_Lotion (200ML)
1352,aa54a7,STHYD-1,CAMP_DIW_01,P13,350,91.0,BOGOF,175,281,Home Appliances,Atliq_High_Glo_15W_LED_Bulb
1353,268b09,STMLR-1,CAMP_SAN_01,P13,350,49.0,BOGOF,175,189,Home Appliances,Atliq_High_Glo_15W_LED_Bulb
1354,34e00a,STCBE-1,CAMP_DIW_01,P11,190,61.0,50% OFF,95,65,Personal Care,Atliq_Doodh_Kesar_Body_Lotion (200ML)
1355,7912c8,STVSK-3,CAMP_SAN_01,P05,55,19.0,25% OFF,41,15,Home Care,Atliq_Scrub_Sponge_For_Dishwash
1356,eb3ac8,STHYD-0,CAMP_SAN_01,P06,415,42.0,25% OFF,311,34,Home Care,Atliq_Fusion_Container_Set_of_3
1357,6e5da9,STVJD-0,CAMP_SAN_01,P11,190,25.0,50% OFF,95,35,Personal Care,Atliq_Doodh_Kesar_Body_Lotion (200ML)
1358,d1e51d,STCBE-4,CAMP_DIW_01,P07,300,42.0,BOGOF,150,130,Home Care,Atliq_Curtains
1359,9ebcf9,STVSK-4,CAMP_DIW_01,P10,65,80.0,50% OFF,32,109,Personal Care,Atliq_Cream_Beauty_Bathing_Soap (125GM)
1360,e7769b,STHYD-5,CAMP_DIW_01,P15,3000,357.0,500 Cashback,2500,1046,Combo1,Atliq_Home_Essential_8_Product_Combo
1361,42ba27,STBLR-2,CAMP_DIW_01,P05,55,115.0,25% OFF,41,101,Home Care,Atliq_Scrub_Sponge_For_Dishwash
1362,c74866,STBLR-5,CAMP_DIW_01,P10,65,115.0,50% OFF,32,151,Personal Care,Atliq_Cream_Beauty_Bathing_Soap (125GM)
1363,abffa2,STCHE-5,CAMP_DIW_01,P07,300,59.0,BOGOF,150,206,Home Care,Atliq_Curtains
1364,cf0ccd,STVSK-1,CAMP_DIW_01,P08,1190,35.0,BOGOF,595,117,Home Care,Atliq_Double_Bedsheet_set
1365,b2270b,STHYD-0,CAMP_DIW_01,P07,300,52.0,BOGOF,150,173,Home Care,Atliq_Curtains
1366,0eb41f,STVSK-2,CAMP_SAN_01,P01,172,232.0,33% OFF,115,364,Grocery & Staples,Atliq_Masoor_Dal (1KG)
1367,6c43b6,STMLR-1,CAMP_DIW_01,P07,300,29.0,BOGOF,150,97,Home Care,Atliq_Curtains
1368,ae288b,STMYS-0,CAMP_DIW_01,P11,190,89.0,50% OFF,95,113,Personal Care,Atliq_Doodh_Kesar_Body_Lotion (200ML)
1369,985960,STCBE-4,CAMP_SAN_01,P06,415,21.0,25% OFF,311,17,Home Care,Atliq_Fusion_Container_Set_of_3
1370,cf2a34,STHYD-3,CAMP_DIW_01,P06,415,106.0,25% OFF,311,81,Home Care,Atliq_Fusion_Container_Set_of_3
1371,8f1624,STVJD-0,CAMP_DIW_01,P10,65,57.0,50% OFF,32,75,Personal Care,Atliq_Cream_Beauty_Bathing_Soap (125GM)
1372,d7e3d8,STVJD-1,CAMP_DIW_01,P13,350,36.0,BOGOF,175,124,Home Appliances,Atliq_High_Glo_15W_LED_Bulb
1373,6bb477,STHYD-1,CAMP_DIW_01,P04,290,318.0,25% OFF,217,276,Grocery & Staples,Atliq_Farm_Chakki_Atta (1KG)
1374,642b50,STMYS-1,CAMP_DIW_01,P14,1020,36.0,BOGOF,510,145,Home Appliances,Atliq_waterproof_Immersion_Rod
1375,35a25f,STBLR-9,CAMP_DIW_01,P11,190,75.0,50% OFF,95,98,Personal Care,Atliq_Doodh_Kesar_Body_Lotion (200ML)
1376,f3de30,STMLR-1,CAMP_SAN_01,P12,62,31.0,50% OFF,31,45,Personal Care,Atliq_Lime_Cool_Bathing_Bar (125GM)
1377,308de6,STMDU-2,CAMP_DIW_01,P01,172,225.0,33% OFF,115,279,Grocery & Staples,Atliq_Masoor_Dal (1KG)
1378,691b63,STCHE-6,CAMP_DIW_01,P15,3000,432.0,500 Cashback,2500,1291,Combo1,Atliq_Home_Essential_8_Product_Combo
1379,598637,STCHE-7,CAMP_DIW_01,P09,110,71.0,50% OFF,55,90,Personal Care,Atliq_Body_Milk_Nourishing_Lotion (120ML)
1380,4f7c26,STCBE-4,CAMP_DIW_01,P15,3000,316.0,500 Cashback,2500,818,Combo1,Atliq_Home_Essential_8_Product_Combo
1381,58df9b,STCBE-2,CAMP_DIW_01,P02,860,183.0,33% OFF,576,327,Grocery & Staples,Atliq_Sonamasuri_Rice (10KG)
1382,90f2d8,STMDU-2,CAMP_DIW_01,P10,65,61.0,50% OFF,32,71,Personal Care,Atliq_Cream_Beauty_Bathing_Soap (125GM)
1383,8fecef,STCHE-1,CAMP_DIW_01,P07,300,75.0,BOGOF,150,217,Home Care,Atliq_Curtains
1384,38bf1b,STCHE-1,CAMP_SAN_01,P05,55,30.0,25% OFF,41,25,Home Care,Atliq_Scrub_Sponge_For_Dishwash
1385,7d89b1,STVSK-3,CAMP_DIW_01,P08,1190,45.0,BOGOF,595,138,Home Care,Atliq_Double_Bedsheet_set
1386,8f9cc5,STMLR-1,CAMP_DIW_01,P08,1190,29.0,BOGOF,595,100,Home Care,Atliq_Double_Bedsheet_set
1387,9ff8d2,STBLR-1,CAMP_DIW_01,P06,415,87.0,25% OFF,311,82,Home Care,Atliq_Fusion_Container_Set_of_3
1388,c11cad,STMYS-2,CAMP_SAN_01,P09,90,61.0,25% OFF,67,50,Personal Care,Atliq_Body_Milk_Nourishing_Lotion (120ML)
1389,6f3e24,STHYD-6,CAMP_DIW_01,P15,3000,388.0,500 Cashback,2500,1129,Combo1,Atliq_Home_Essential_8_Product_Combo
1390,b00eeb,STCHE-0,CAMP_SAN_01,P08,1190,51.0,BOGOF,595,196,Home Care,Atliq_Double_Bedsheet_set
1391,fe7b5d,STHYD-2,CAMP_SAN_01,P03,200,472.0,BOGOF,100,1902,Grocery & Staples,Atliq_Suflower_Oil (1L)
1392,605f5e,STVJD-0,CAMP_DIW_01,P06,415,52.0,25% OFF,311,50,Home Care,Atliq_Fusion_Container_Set_of_3
1393,4cd232,STVJD-0,CAMP_DIW_01,P14,1020,28.0,BOGOF,510,92,Home Appliances,Atliq_waterproof_Immersion_Rod
1394,367e8d,STCBE-2,CAMP_SAN_01,P07,300,30.0,BOGOF,150,123,Home Care,Atliq_Curtains
1395,11a64e,STCHE-7,CAMP_SAN_01,P06,415,31.0,25% OFF,311,28,Home Care,Atliq_Fusion_Container_Set_of_3
1396,b79fd9,STVJD-1,CAMP_DIW_01,P04,290,150.0,25% OFF,217,123,Grocery & Staples,Atliq_Farm_Chakki_Atta (1KG)
1397,c5176d,STCBE-2,CAMP_SAN_01,P01,172,196.0,33% OFF,115,307,Grocery & Staples,Atliq_Masoor_Dal (1KG)
1398,c3b647,STCHE-5,CAMP_SAN_01,P08,1190,64.0,BOGOF,595,256,Home Care,Atliq_Double_Bedsheet_set
1399,14f1e9,STBLR-4,CAMP_DIW_01,P08,1190,49.0,BOGOF,595,163,Home Care,Atliq_Double_Bedsheet_set
1400,5f29e7,STMLR-1,CAMP_DIW_01,P12,62,71.0,50% OFF,31,90,Personal Care,Atliq_Lime_Cool_Bathing_Bar (125GM)
1401,896c2a,STTRV-0,CAMP_DIW_01,P04,290,180.0,25% OFF,217,171,Grocery & Staples,Atliq_Farm_Chakki_Atta (1KG)
1402,a37110,STHYD-0,CAMP_DIW_01,P04,290,367.0,25% OFF,217,330,Grocery & Staples,Atliq_Farm_Chakki_Atta (1KG)
1403,bf49bf,STCHE-4,CAMP_SAN_01,P14,1020,111.0,BOGOF,510,473,Home Appliances,Atliq_waterproof_Immersion_Rod
1404,260ff2,STMYS-2,CAMP_SAN_01,P01,172,204.0,33% OFF,115,291,Grocery & Staples,Atliq_Masoor_Dal (1KG)
1405,8b751b,STMLR-0,CAMP_SAN_01,P05,55,15.0,25% OFF,41,12,Home Care,Atliq_Scrub_Sponge_For_Dishwash
1406,388a78,STMDU-0,CAMP_SAN_01,P03,200,307.0,BOGOF,100,1277,Grocery & Staples,Atliq_Suflower_Oil (1L)
1407,182caa,STCHE-5,CAMP_SAN_01,P06,415,39.0,25% OFF,311,33,Home Care,Atliq_Fusion_Container_Set_of_3
1408,9d7bd2,STCHE-5,CAMP_DIW_01,P03,156,413.0,25% OFF,117,375,Grocery & Staples,Atliq_Suflower_Oil (1L)
1409,19bc3b,STMDU-1,CAMP_DIW_01,P09,110,78.0,50% OFF,55,62,Personal Care,Atliq_Body_Milk_Nourishing_Lotion (120ML)
1410,fc3573,STMYS-2,CAMP_SAN_01,P08,1190,61.0,BOGOF,595,163,Home Care,Atliq_Double_Bedsheet_set
1411,34a266,STMLR-0,CAMP_DIW_01,P08,1190,24.0,BOGOF,595,70,Home Care,Atliq_Double_Bedsheet_set
1412,24054f,STBLR-4,CAMP_DIW_01,P09,110,89.0,50% OFF,55,116,Personal Care,Atliq_Body_Milk_Nourishing_Lotion (120ML)
1413,05d8e7,STMYS-1,CAMP_SAN_01,P12,62,45.0,50% OFF,31,71,Personal Care,Atliq_Lime_Cool_Bathing_Bar (125GM)
1414,480431,STVSK-2,CAMP_SAN_01,P04,370,408.0,BOGOF,185,1607,Grocery & Staples,Atliq_Farm_Chakki_Atta (1KG)
1415,4ff977,STVSK-4,CAMP_DIW_01,P15,3000,292.0,500 Cashback,2500,750,Combo1,Atliq_Home_Essential_8_Product_Combo
1416,b017e0,STMDU-3,CAMP_DIW_01,P02,860,276.0,33% OFF,576,345,Grocery & Staples,Atliq_Sonamasuri_Rice (10KG)
1417,5b357f,STMDU-1,CAMP_DIW_01,P15,3000,322.0,500 Cashback,2500,985,Combo1,Atliq_Home_Essential_8_Product_Combo
1418,1f8bc3,STCBE-2,CAMP_DIW_01,P01,172,190.0,33% OFF,115,313,Grocery & Staples,Atliq_Masoor_Dal (1KG)
1419,5dda21,STCBE-0,CAMP_SAN_01,P14,1020,69.0,BOGOF,510,274,Home Appliances,Atliq_waterproof_Immersion_Rod
1420,572031,STBLR-6,CAMP_SAN_01,P03,200,423.0,BOGOF,100,1734,Grocery & Staples,Atliq_Suflower_Oil (1L)
1421,f5ff07,STCHE-6,CAMP_DIW_01,P11,190,80.0,50% OFF,95,100,Personal Care,Atliq_Doodh_Kesar_Body_Lotion (200ML)
1422,b484bd,STTRV-1,CAMP_DIW_01,P06,415,36.0,25% OFF,311,34,Home Care,Atliq_Fusion_Container_Set_of_3
1423,a340fc,STBLR-4,CAMP_DIW_01,P05,55,136.0,25% OFF,41,121,Home Care,Atliq_Scrub_Sponge_For_Dishwash
1424,fe2fe7,STCHE-4,CAMP_DIW_01,P05,55,127.0,25% OFF,41,115,Home Care,Atliq_Scrub_Sponge_For_Dishwash
1425,db8aa8,STTRV-1,CAMP_SAN_01,P03,200,193.0,BOGOF,100,746,Grocery & Staples,Atliq_Suflower_Oil (1L)
1426,cc5ed4,STMYS-2,CAMP_DIW_01,P03,156,444.0,25% OFF,117,395,Grocery & Staples,Atliq_Suflower_Oil (1L)
1427,b456c0,STBLR-3,CAMP_DIW_01,P06,415,91.0,25% OFF,311,72,Home Care,Atliq_Fusion_Container_Set_of_3
1428,6ae178,STCHE-7,CAMP_SAN_01,P10,50,30.0,25% OFF,37,28,Personal Care,Atliq_Cream_Beauty_Bathing_Soap (125GM)
1429,17edbc,STMYS-1,CAMP_DIW_01,P03,156,281.0,25% OFF,117,230,Grocery & Staples,Atliq_Suflower_Oil (1L)
1430,d0f417,STCBE-4,CAMP_DIW_01,P12,62,89.0,50% OFF,31,112,Personal Care,Atliq_Lime_Cool_Bathing_Bar (125GM)
1431,a83e09,STMDU-3,CAMP_SAN_01,P07,300,22.0,BOGOF,150,88,Home Care,Atliq_Curtains
1432,2b41a0,STBLR-3,CAMP_SAN_01,P02,860,450.0,33% OFF,576,634,Grocery & Staples,Atliq_Sonamasuri_Rice (10KG)
1433,a386d9,STCHE-2,CAMP_SAN_01,P09,90,54.0,25% OFF,67,50,Personal Care,Atliq_Body_Milk_Nourishing_Lotion (120ML)
1434,dabee8,STBLR-1,CAMP_SAN_01,P05,55,19.0,25% OFF,41,17,Home Care,Atliq_Scrub_Sponge_For_Dishwash
1435,39d354,STMYS-0,CAMP_DIW_01,P06,415,57.0,25% OFF,311,49,Home Care,Atliq_Fusion_Container_Set_of_3
1436,1620ea,STMYS-3,CAMP_DIW_01,P06,415,101.0,25% OFF,311,89,Home Care,Atliq_Fusion_Container_Set_of_3
1437,a304b6,STHYD-3,CAMP_DIW_01,P03,156,285.0,25% OFF,117,222,Grocery & Staples,Atliq_Suflower_Oil (1L)
1438,333ef0,STHYD-0,CAMP_DIW_01,P14,1020,47.0,BOGOF,510,163,Home Appliances,Atliq_waterproof_Immersion_Rod
1439,75f9b8,STCHE-4,CAMP_SAN_01,P06,415,27.0,25% OFF,311,22,Home Care,Atliq_Fusion_Container_Set_of_3
1440,e207f7,STCHE-1,CAMP_DIW_01,P11,190,77.0,50% OFF,95,83,Personal Care,Atliq_Doodh_Kesar_Body_Lotion (200ML)
1441,7ae5f8,STCHE-7,CAMP_DIW_01,P11,190,87.0,50% OFF,95,114,Personal Care,Atliq_Doodh_Kesar_Body_Lotion (200ML)
1442,567271,STMDU-0,CAMP_DIW_01,P10,65,78.0,50% OFF,32,102,Personal Care,Atliq_Cream_Beauty_Bathing_Soap (125GM)
1443,fe4bf5,STCHE-4,CAMP_DIW_01,P06,415,91.0,25% OFF,311,80,Home Care,Atliq_Fusion_Container_Set_of_3
1444,e716e7,STBLR-7,CAMP_DIW_01,P09,110,78.0,50% OFF,55,117,Personal Care,Atliq_Body_Milk_Nourishing_Lotion (120ML)
1445,367337,STCHE-6,CAMP_SAN_01,P09,90,81.0,25% OFF,67,60,Personal Care,Atliq_Body_Milk_Nourishing_Lotion (120ML)
1446,98c85b,STMLR-2,CAMP_DIW_01,P13,350,38.0,BOGOF,175,133,Home Appliances,Atliq_High_Glo_15W_LED_Bulb
1447,00a25a,STCHE-3,CAMP_SAN_01,P12,62,64.0,50% OFF,31,89,Personal Care,Atliq_Lime_Cool_Bathing_Bar (125GM)
1448,bbf357,STVSK-4,CAMP_SAN_01,P11,190,40.0,50% OFF,95,57,Personal Care,Atliq_Doodh_Kesar_Body_Lotion (200ML)
1449,d0fd0e,STBLR-0,CAMP_SAN_01,P11,190,43.0,50% OFF,95,62,Personal Care,Atliq_Doodh_Kesar_Body_Lotion (200ML)
1450,9d63a7,STHYD-6,CAMP_SAN_01,P08,1190,43.0,BOGOF,595,166,Home Care,Atliq_Double_Bedsheet_set
1451,466d6c,STMYS-1,CAMP_SAN_01,P11,190,31.0,50% OFF,95,50,Personal Care,Atliq_Doodh_Kesar_Body_Lotion (200ML)
1452,686a37,STBLR-0,CAMP_SAN_01,P14,1020,85.0,BOGOF,510,350,Home Appliances,Atliq_waterproof_Immersion_Rod
1453,a10402,STVSK-2,CAMP_SAN_01,P02,860,295.0,33% OFF,576,436,Grocery & Staples,Atliq_Sonamasuri_Rice (10KG)
1454,cbe691,STBLR-0,CAMP_DIW_01,P10,65,103.0,50% OFF,32,134,Personal Care,Atliq_Cream_Beauty_Bathing_Soap (125GM)
1455,2eb400,STBLR-5,CAMP_SAN_01,P07,300,52.0,BOGOF,150,207,Home Care,Atliq_Curtains
1456,811007,STBLR-9,CAMP_SAN_01,P05,55,27.0,25% OFF,41,25,Home Care,Atliq_Scrub_Sponge_For_Dishwash
1457,68c31e,STBLR-7,CAMP_SAN_01,P08,1190,54.0,BOGOF,595,235,Home Care,Atliq_Double_Bedsheet_set
1458,2f3e5d,STCHE-2,CAMP_SAN_01,P01,172,333.0,33% OFF,115,402,Grocery & Staples,Atliq_Masoor_Dal (1KG)
1459,5db3e3,STBLR-2,CAMP_DIW_01,P13,350,78.0,BOGOF,175,274,Home Appliances,Atliq_High_Glo_15W_LED_Bulb
1460,d04c7f,STBLR-9,CAMP_SAN_01,P07,300,40.0,BOGOF,150,159,Home Care,Atliq_Curtains
1461,3459ec,STCHE-3,CAMP_SAN_01,P02,860,468.0,33% OFF,576,636,Grocery & Staples,Atliq_Sonamasuri_Rice (10KG)
1462,2b0db4,STMLR-2,CAMP_DIW_01,P14,1020,21.0,BOGOF,510,73,Home Appliances,Atliq_waterproof_Immersion_Rod
1463,7d9576,STBLR-7,CAMP_SAN_01,P15,3000,120.0,500 Cashback,2500,345,Combo1,Atliq_Home_Essential_8_Product_Combo
1464,3f34d5,STCBE-2,CAMP_DIW_01,P09,110,50.0,50% OFF,55,80,Personal Care,Atliq_Body_Milk_Nourishing_Lotion (120ML)
1465,5760fd,STCBE-1,CAMP_SAN_01,P13,350,87.0,BOGOF,175,346,Home Appliances,Atliq_High_Glo_15W_LED_Bulb
1466,cf9994,STCHE-5,CAMP_SAN_01,P10,50,37.0,25% OFF,37,31,Personal Care,Atliq_Cream_Beauty_Bathing_Soap (125GM)
1467,37cb87,STBLR-1,CAMP_SAN_01,P07,300,46.0,BOGOF,150,115,Home Care,Atliq_Curtains
1468,115760,STMDU-2,CAMP_DIW_01,P07,300,43.0,BOGOF,150,147,Home Care,Atliq_Curtains
1469,d76198,STCHE-4,CAMP_DIW_01,P08,1190,54.0,BOGOF,595,213,Home Care,Atliq_Double_Bedsheet_set
1470,8937eb,STCHE-1,CAMP_DIW_01,P03,156,357.0,25% OFF,117,317,Grocery & Staples,Atliq_Suflower_Oil (1L)
1471,f4192d,STMYS-1,CAMP_DIW_01,P11,190,84.0,50% OFF,95,121,Personal Care,Atliq_Doodh_Kesar_Body_Lotion (200ML)
1472,368ca0,STBLR-4,CAMP_SAN_01,P04,370,432.0,BOGOF,185,1736,Grocery & Staples,Atliq_Farm_Chakki_Atta (1KG)
1473,4.47E+06,STVJD-0,CAMP_SAN_01,P04,370,253.0,BOGOF,185,1017,Grocery & Staples,Atliq_Farm_Chakki_Atta (1KG)
1474,f3d93f,STHYD-4,CAMP_DIW_01,P09,110,73.0,50% OFF,55,95,Personal Care,Atliq_Body_Milk_Nourishing_Lotion (120ML)
1475,0179b3,STMLR-2,CAMP_SAN_01,P05,55,15.0,25% OFF,41,12,Home Care,Atliq_Scrub_Sponge_For_Dishwash
1476,6ae240,STBLR-4,CAMP_SAN_01,P13,350,94.0,BOGOF,175,371,Home Appliances,Atliq_High_Glo_15W_LED_Bulb
1477,75ad53,STVJD-1,CAMP_DIW_01,P05,55,59.0,25% OFF,41,48,Home Care,Atliq_Scrub_Sponge_For_Dishwash
1478,f2d198,STTRV-1,CAMP_DIW_01,P03,156,166.0,25% OFF,117,157,Grocery & Staples,Atliq_Suflower_Oil (1L)
1479,57576d,STBLR-5,CAMP_SAN_01,P08,1190,49.0,BOGOF,595,194,Home Care,Atliq_Double_Bedsheet_set
1480,3ace0f,STVSK-2,CAMP_DIW_01,P09,110,64.0,50% OFF,55,98,Personal Care,Atliq_Body_Milk_Nourishing_Lotion (120ML)
1481,c5f80e,STCHE-1,CAMP_DIW_01,P14,1020,43.0,BOGOF,510,125,Home Appliances,Atliq_waterproof_Immersion_Rod
1482,1dd472,STMLR-1,CAMP_SAN_01,P04,370,220.0,BOGOF,185,886,Grocery & Staples,Atliq_Farm_Chakki_Atta (1KG)
1483,8cee6d,STCBE-3,CAMP_DIW_01,P14,1020,22.0,BOGOF,510,73,Home Appliances,Atliq_waterproof_Immersion_Rod
1484,317699,STCHE-2,CAMP_SAN_01,P03,200,310.0,BOGOF,100,1246,Grocery & Staples,Atliq_Suflower_Oil (1L)
1485,8f5618,STBLR-1,CAMP_DIW_01,P04,290,302.0,25% OFF,217,289,Grocery & Staples,Atliq_Farm_Chakki_Atta (1KG)
1486,f41ca1,STCBE-2,CAMP_DIW_01,P07,300,42.0,BOGOF,150,166,Home Care,Atliq_Curtains
1487,c95efb,STBLR-7,CAMP_DIW_01,P15,3000,416.0,500 Cashback,2500,1389,Combo1,Atliq_Home_Essential_8_Product_Combo
1488,b5cd07,STVSK-3,CAMP_SAN_01,P01,172,222.0,33% OFF,115,275,Grocery & Staples,Atliq_Masoor_Dal (1KG)
1489,e17280,STVSK-2,CAMP_DIW_01,P08,1190,38.0,BOGOF,595,129,Home Care,Atliq_Double_Bedsheet_set
1490,3d7dc9,STCHE-1,CAMP_DIW_01,P10,65,127.0,50% OFF,32,133,Personal Care,Atliq_Cream_Beauty_Bathing_Soap (125GM)
1491,bb974d,STBLR-2,CAMP_SAN_01,P03,200,307.0,BOGOF,100,1200,Grocery & Staples,Atliq_Suflower_Oil (1L)
1492,ff3c54,STCHE-3,CAMP_SAN_01,P05,55,24.0,25% OFF,41,19,Home Care,Atliq_Scrub_Sponge_For_Dishwash
1493,655aa2,STHYD-0,CAMP_DIW_01,P10,65,112.0,50% OFF,32,170,Personal Care,Atliq_Cream_Beauty_Bathing_Soap (125GM)
1494,c0929c,STHYD-0,CAMP_SAN_01,P05,55,18.0,25% OFF,41,14,Home Care,Atliq_Scrub_Sponge_For_Dishwash
1495,9bd616,STCHE-0,CAMP_DIW_01,P01,172,330.0,33% OFF,115,504,Grocery & Staples,Atliq_Masoor_Dal (1KG)
1496,fe4a15,STCBE-4,CAMP_SAN_01,P01,172,205.0,33% OFF,115,284,Grocery & Staples,Atliq_Masoor_Dal (1KG)
1497,2f0b42,STVSK-1,CAMP_SAN_01,P01,172,78.0,33% OFF,115,302,Grocery & Staples,Atliq_Masoor_Dal (1KG)
1498,339bf7,STCHE-5,CAMP_DIW_01,P05,55,127.0,25% OFF,41,109,Home Care,Atliq_Scrub_Sponge_For_Dishwash
1499,d70dcb,STCBE-4,CAMP_SAN_01,P15,3000,90.0,500 Cashback,2500,146,Combo1,Atliq_Home_Essential_8_Product_Combo
